,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y
240,God,God,god,241,31,4,Chorus,8,57,7,1,1,"[21, 187, 241, 254, 308, 462, 512]","[('god', 'NN')]",N,POSITIVE,0.9449,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.9449,72,0.44171779141104295,18.725431,18.057737
241,but,but,but,242,31,4,Chorus,8,58,6,4,4,"[10, 140, 172, 242, 309, 457]","[('but', 'CC')]",CONJ,NEGATIVE,0.9101,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,-0.9101,32,0.19631901840490798,19.633179,-10.7226925
242,I'm,I'm,I'm,243,31,4,Chorus,8,59,5,3,3,"[243, 310, 411, 498, 503]","[('I', 'PRP'), (""'m"", 'VBP')]",MULT,POSITIVE,0.9981,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.9981,147,0.901840490797546,25.752611,-3.699499
243,afraid,afraid,afraid,244,31,4,Chorus,8,60,2,0,0,"[244, 311]","[('afraid', 'NN')]",N,NEGATIVE,0.9996,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,-0.9996,2,0.012269938650306749,0.8778404,-6.6307817
244,'cause,'cause,'cause,245,31,4,Chorus,8,61,3,1,1,"[245, 312, 379]","[(""'cause"", 'NN')]",N,POSITIVE,0.9987,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.9987,153,0.9386503067484663,27.368038,-10.511149
245,we,we,we,246,31,4,Chorus,8,62,10,8,8,"[1, 4, 14, 136, 246, 313, 347, 385, 390, 392]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.9982,148,0.9079754601226994,-16.775309,25.711576
246,ain't,ain't,ain't,247,31,4,Chorus,8,63,4,2,2,"[137, 247, 314, 396]","[('ai', 'VBP'), (""n't"", 'RB')]",MULT,NEGATIVE,0.977,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,-0.977,26,0.15950920245398773,30.285784,-6.3584456
247,spoke,spoke,spoke,248,31,4,Chorus,8,64,2,0,0,"[248, 315]","[('spoke', 'NN')]",N,POSITIVE,0.9968,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.9968,139,0.852760736196319,-20.35852,7.6695204
248,in,in,in,249,31,4,Chorus,8,65,4,2,2,"[249, 316, 349, 504]","[('in', 'IN')]",PREP,POSITIVE,0.979,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.979,95,0.5828220858895705,-17.7727,-18.382463
249,so,so,so,250,31,4,Chorus,8,66,5,1,1,"[250, 317, 319, 321, 432]","[('so', 'RB')]",ADV,POSITIVE,0.913,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.913,62,0.3803680981595092,19.764496,-15.071789
250,long,long,long,251,31,4,Chorus,8,67,4,0,0,"[251, 318, 320, 322]","[('long', 'RB')]",ADV,NEGATIVE,0.9941,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,-0.9941,17,0.10429447852760736,0.105196185,-24.37062
251,(Jesus,Jesus,jesus,252,32,4,Chorus,9,68,18,6,5,"[19, 33, 160, 185, 199, 217, 233, 252, 266, 284, 300, 323, 337, 354, 431, 450, 510, 524]","[('jesus', 'NN')]",N,POSITIVE,0.9656,(Jesus walk), jesus walk,POSITIVE,0.9099,0.9099,36,0.8,0.9656,86,0.5276073619631901,18.083647,13.58933
252,walk),walk,walk,253,32,4,Chorus,9,69,14,1,1,"[20, 34, 70, 186, 200, 218, 234, 253, 267, 285, 301, 324, 511, 525]","[('walk', 'NN')]",N,POSITIVE,0.9979,(Jesus walk), jesus walk,POSITIVE,0.9099,0.9099,36,0.8,0.9979,145,0.8895705521472392,-13.335879,8.2924
253,God,God,god,254,33,4,Chorus,10,70,7,1,1,"[21, 187, 241, 254, 308, 462, 512]","[('god', 'NN')]",N,POSITIVE,0.9449,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,0.9449,72,0.44171779141104295,17.702686,17.557495
254,show,show,show,255,33,4,Chorus,10,71,4,0,0,"[22, 188, 255, 513]","[('show', 'NN')]",N,POSITIVE,0.9941,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,0.9941,128,0.7852760736196319,-5.5018682,-2.321874
255,me,me,me,256,33,4,Chorus,10,72,19,1,1,"[23, 31, 36, 189, 197, 202, 215, 236, 256, 264, 269, 282, 303, 326, 373, 514, 522, 527, 540]","[('me', 'PRP')]",PRON,POSITIVE,0.9947,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,0.9947,130,0.7975460122699386,-2.9384103,22.392885
256,the,the,the,257,33,4,Chorus,10,73,26,15,15,"[24, 27, 40, 72, 75, 82, 106, 134, 190, 193, 203, 257, 260, 270, 328, 335, 342, 381, 415, 420, 427, 495, 505, 515, 518, 528]","[('the', 'DT')]",DET,POSITIVE,0.9636,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,0.9636,82,0.5030674846625767,-8.315626,-11.0510235
257,way,way,way,258,33,4,Chorus,10,74,7,3,3,"[25, 191, 258, 416, 421, 428, 516]","[('way', 'NN')]",N,POSITIVE,0.9973,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,0.9973,142,0.8711656441717791,-9.740396,18.298977
258,because,because,because,259,33,4,Chorus,10,75,4,0,0,"[26, 192, 259, 517]","[('because', 'IN')]",PREP,NEGATIVE,0.8893,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,-0.8893,34,0.2085889570552147,18.566248,-6.7882323
259,the,the,the,260,33,4,Chorus,10,76,26,15,15,"[24, 27, 40, 72, 75, 82, 106, 134, 190, 193, 203, 257, 260, 270, 328, 335, 342, 381, 415, 420, 427, 495, 505, 515, 518, 528]","[('the', 'DT')]",DET,POSITIVE,0.9636,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,0.9636,82,0.5030674846625767,-9.235705,-13.2246685
260,Devil's,Devil's,devil's,261,33,4,Chorus,10,77,4,0,0,"[28, 194, 261, 519]","[('devil', 'NN'), (""'s"", 'POS')]",MULT,NEGATIVE,0.9823,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,-0.9823,22,0.13496932515337423,21.298386,-0.12923619
261,tryna,tryna,tryna,262,33,4,Chorus,10,78,5,1,1,"[29, 195, 262, 413, 520]","[('tryna', 'NN')]",N,POSITIVE,0.9314,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,0.9314,67,0.4110429447852761,20.92924,6.7012434
262,break,break,break,263,33,4,Chorus,10,79,4,0,0,"[30, 196, 263, 521]","[('break', 'NN')]",N,NEGATIVE,0.9982,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,-0.9982,12,0.0736196319018405,-3.5962992,1.9050809
263,me,me,me,264,33,4,Chorus,10,80,19,1,1,"[23, 31, 36, 189, 197, 202, 215, 236, 256, 264, 269, 282, 303, 326, 373, 514, 522, 527, 540]","[('me', 'PRP')]",PRON,POSITIVE,0.9947,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,0.9947,130,0.7975460122699386,-3.3899305,24.240807
264,down,down,down,265,33,4,Chorus,10,81,4,0,0,"[32, 198, 265, 523]","[('down', 'RB')]",ADV,NEGATIVE,0.9997,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,-0.9997,1,0.006134969325153374,-19.5407,13.969294
265,(Jesus,Jesus,jesus,266,34,4,Chorus,11,82,18,6,5,"[19, 33, 160, 185, 199, 217, 233, 252, 266, 284, 300, 323, 337, 354, 431, 450, 510, 524]","[('jesus', 'NN')]",N,POSITIVE,0.9656,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9656,86,0.5276073619631901,16.585857,13.5266905
266,walk,walk,walk,267,34,4,Chorus,11,83,14,1,1,"[20, 34, 70, 186, 200, 218, 234, 253, 267, 285, 301, 324, 511, 525]","[('walk', 'NN')]",N,POSITIVE,0.9979,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9979,145,0.8895705521472392,-15.442542,7.88073
267,with,with,with,268,34,4,Chorus,11,84,9,2,2,"[7, 17, 35, 201, 235, 268, 302, 325, 526]","[('with', 'IN')]",PREP,POSITIVE,0.9826,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9826,102,0.6257668711656442,-13.280078,-18.41955
268,me),me,me,269,34,4,Chorus,11,85,19,1,1,"[23, 31, 36, 189, 197, 202, 215, 236, 256, 264, 269, 282, 303, 326, 373, 514, 522, 527, 540]","[('me', 'PRP')]",PRON,POSITIVE,0.9947,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9947,130,0.7975460122699386,-2.181481,22.189342
269,The,The,the,270,35,4,Chorus,12,86,26,15,15,"[24, 27, 40, 72, 75, 82, 106, 134, 190, 193, 203, 257, 260, 270, 328, 335, 342, 381, 415, 420, 427, 495, 505, 515, 518, 528]","[('the', 'DT')]",DET,POSITIVE,0.9636,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9636,82,0.5030674846625767,-8.007891,-12.394105
270,only,only,only,271,35,4,Chorus,12,87,4,1,1,"[159, 204, 271, 529]","[('only', 'RB')]",ADV,NEGATIVE,0.9659,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,-0.9659,29,0.17791411042944785,16.058357,-9.55368
271,thing,thing,thing,272,35,4,Chorus,12,88,3,0,0,"[205, 272, 530]","[('thing', 'NN')]",N,POSITIVE,0.9887,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9887,110,0.6748466257668712,-1.6048673,-10.631005
272,that,that,that,273,35,4,Chorus,12,89,8,2,2,"[206, 210, 273, 277, 451, 497, 531, 535]","[('that', 'IN')]",PREP,POSITIVE,0.9895,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9895,112,0.6871165644171779,-28.041481,-13.910722
273,I,I,I,274,35,4,Chorus,12,90,19,10,10,"[69, 166, 168, 178, 183, 207, 220, 225, 237, 274, 287, 292, 304, 369, 395, 429, 459, 485, 532]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9797,96,0.588957055214724,1.843636,-14.923171
274,pray,pray,pray,275,35,4,Chorus,12,91,3,0,0,"[208, 275, 533]","[('pray', 'NN')]",N,NEGATIVE,0.9303,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,-0.9303,31,0.1901840490797546,-9.974549,7.0970106
275,is,is,is,276,35,4,Chorus,12,92,7,4,4,"[42, 68, 79, 209, 276, 387, 534]","[('is', 'VBZ')]",V,POSITIVE,0.9275,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9275,65,0.3987730061349693,-18.634146,-9.329527
276,that,that,that,277,35,4,Chorus,12,93,8,2,2,"[206, 210, 273, 277, 451, 497, 531, 535]","[('that', 'IN')]",PREP,POSITIVE,0.9895,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9895,112,0.6871165644171779,-28.488005,-14.887708
277,my,my,my,278,35,4,Chorus,12,94,12,7,7,"[154, 211, 231, 278, 298, 375, 435, 463, 475, 482, 491, 536]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9935,124,0.7607361963190185,2.4086158,14.131982
278,feet,feet,feet,279,35,4,Chorus,12,95,4,1,1,"[212, 279, 376, 537]","[('feet', 'NNS')]",N,POSITIVE,0.9964,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9964,137,0.8404907975460123,3.1419888,3.6090798
279,don't,don't,don't,280,35,4,Chorus,12,96,6,1,1,"[213, 221, 280, 288, 393, 538]","[('do', 'VBP'), (""n't"", 'RB')]",MULT,NEGATIVE,0.9883,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,-0.9883,19,0.1165644171779141,31.744358,-2.0815418
280,fail,fail,fail,281,35,4,Chorus,12,97,3,0,0,"[214, 281, 539]","[('fail', 'NN')]",N,NEGATIVE,0.9998,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,-0.9998,0,0.0,-8.5886345,0.69876313
281,me,me,me,282,35,4,Chorus,12,98,19,1,1,"[23, 31, 36, 189, 197, 202, 215, 236, 256, 264, 269, 282, 303, 326, 373, 514, 522, 527, 540]","[('me', 'PRP')]",PRON,POSITIVE,0.9947,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9947,130,0.7975460122699386,-1.5419284,23.854145
282,now,now,now,283,35,4,Chorus,12,99,7,2,2,"[104, 216, 228, 283, 295, 358, 541]","[('now', 'RB')]",ADV,POSITIVE,0.9831,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9831,103,0.6319018404907976,15.913113,-14.169653
283,(Jesus,Jesus,jesus,284,36,4,Chorus,13,100,18,6,5,"[19, 33, 160, 185, 199, 217, 233, 252, 266, 284, 300, 323, 337, 354, 431, 450, 510, 524]","[('jesus', 'NN')]",N,POSITIVE,0.9656,(Jesus walk), jesus walk,POSITIVE,0.9099,0.9099,36,0.8,0.9656,86,0.5276073619631901,17.709404,12.92897
284,walk),walk,walk,285,36,4,Chorus,13,101,14,1,1,"[20, 34, 70, 186, 200, 218, 234, 253, 267, 285, 301, 324, 511, 525]","[('walk', 'NN')]",N,POSITIVE,0.9979,(Jesus walk), jesus walk,POSITIVE,0.9099,0.9099,36,0.8,0.9979,145,0.8895705521472392,-14.105761,8.161974
285,And,And,and,286,37,4,Chorus,14,102,7,5,5,"[44, 53, 114, 143, 219, 286, 493]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9708,90,0.5521472392638037,6.380898,-21.094465
286,I,I,I,287,37,4,Chorus,14,103,19,10,10,"[69, 166, 168, 178, 183, 207, 220, 225, 237, 274, 287, 292, 304, 369, 395, 429, 459, 485, 532]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9797,96,0.588957055214724,0.5173172,-15.445953
287,don't,don't,don't,288,37,4,Chorus,14,104,6,1,1,"[213, 221, 280, 288, 393, 538]","[('do', 'VBP'), (""n't"", 'RB')]",MULT,NEGATIVE,0.9883,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,-0.9883,19,0.1165644171779141,31.138653,-2.3781316
288,think,think,think,289,37,4,Chorus,14,105,3,1,1,"[222, 289, 394]","[('think', 'NN')]",N,POSITIVE,0.9803,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9803,97,0.5950920245398773,-18.108204,3.6311734
289,there's,there's,there's,290,37,4,Chorus,14,106,2,0,0,"[223, 290]","[('there', 'EX'), (""'s"", 'VBZ')]",MULT,POSITIVE,0.9969,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9969,140,0.8588957055214724,23.59109,-6.302008
290,nothin',nothin',nothin',291,37,4,Chorus,14,107,2,0,0,"[224, 291]","[('nothin', 'NN')]",N,NEGATIVE,0.9962,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,-0.9962,15,0.09202453987730061,11.161773,-12.96313
291,I,I,I,292,37,4,Chorus,14,108,19,10,10,"[69, 166, 168, 178, 183, 207, 220, 225, 237, 274, 287, 292, 304, 369, 395, 429, 459, 485, 532]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9797,96,0.588957055214724,0.93677497,-15.931658
292,can,can,can,293,37,4,Chorus,14,109,4,2,2,"[161, 226, 293, 444]","[('can', 'MD')]",V,POSITIVE,0.9985,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9985,151,0.9263803680981595,-16.967596,-6.900745
293,do,do,do,294,37,4,Chorus,14,110,2,0,0,"[227, 294]","[('do', 'VB')]",V,POSITIVE,0.9963,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9963,136,0.8343558282208589,-19.372654,-1.6022446
294,now,now,now,295,37,4,Chorus,14,111,7,2,2,"[104, 216, 228, 283, 295, 358, 541]","[('now', 'RB')]",ADV,POSITIVE,0.9831,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9831,103,0.6319018404907976,16.32786,-14.173686
295,to,to,to,296,37,4,Chorus,14,112,12,8,8,"[91, 157, 181, 229, 240, 296, 307, 327, 341, 364, 398, 406]","[('to', 'TO')]",OTH,POSITIVE,0.9653,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9653,85,0.5214723926380368,-22.842579,-27.500689
296,right,right,right,297,37,4,Chorus,14,113,2,0,0,"[230, 297]","[('right', 'NN')]",N,POSITIVE,0.9998,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9998,163,1.0,3.3017495,-9.031642
297,my,my,my,298,37,4,Chorus,14,114,12,7,7,"[154, 211, 231, 278, 298, 375, 435, 463, 475, 482, 491, 536]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9935,124,0.7607361963190185,1.1347313,12.880361
298,wrongs,wrongs,wrongs,299,37,4,Chorus,14,115,2,0,0,"[232, 299]","[('wrongs', 'NNS')]",N,NEGATIVE,0.9994,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,-0.9994,4,0.024539877300613498,8.519743,-2.4871001
299,(Jesus,Jesus,jesus,300,38,4,Chorus,15,116,18,6,5,"[19, 33, 160, 185, 199, 217, 233, 252, 266, 284, 300, 323, 337, 354, 431, 450, 510, 524]","[('jesus', 'NN')]",N,POSITIVE,0.9656,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9656,86,0.5276073619631901,17.904985,12.309916
300,walk,walk,walk,301,38,4,Chorus,15,117,14,1,1,"[20, 34, 70, 186, 200, 218, 234, 253, 267, 285, 301, 324, 511, 525]","[('walk', 'NN')]",N,POSITIVE,0.9979,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9979,145,0.8895705521472392,-13.557431,7.7019253
301,with,with,with,302,38,4,Chorus,15,118,9,2,2,"[7, 17, 35, 201, 235, 268, 302, 325, 526]","[('with', 'IN')]",PREP,POSITIVE,0.9826,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9826,102,0.6257668711656442,-13.651845,-18.967821
302,me),me,me,303,38,4,Chorus,15,119,19,1,1,"[23, 31, 36, 189, 197, 202, 215, 236, 256, 264, 269, 282, 303, 326, 373, 514, 522, 527, 540]","[('me', 'PRP')]",PRON,POSITIVE,0.9947,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9947,130,0.7975460122699386,-3.6179283,23.600689
303,I,I,I,304,39,4,Chorus,16,120,19,10,10,"[69, 166, 168, 178, 183, 207, 220, 225, 237, 274, 287, 292, 304, 369, 395, 429, 459, 485, 532]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.9797,96,0.588957055214724,-0.5681141,-16.559738
304,wanna,wanna,wanna,305,39,4,Chorus,16,121,2,0,0,"[238, 305]","[('wan', 'NN'), ('na', 'NN')]",MULT,POSITIVE,0.9731,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.9731,91,0.558282208588957,-12.795578,-6.3783183
305,talk,talk,talk,306,39,4,Chorus,16,122,3,1,1,"[239, 306, 460]","[('talk', 'NN')]",N,POSITIVE,0.9886,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.9886,109,0.6687116564417178,-17.812431,6.3850102
306,to,to,to,307,39,4,Chorus,16,123,12,8,8,"[91, 157, 181, 229, 240, 296, 307, 327, 341, 364, 398, 406]","[('to', 'TO')]",OTH,POSITIVE,0.9653,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.9653,85,0.5214723926380368,-24.307125,-27.194382
307,God,God,god,308,39,4,Chorus,16,124,7,1,1,"[21, 187, 241, 254, 308, 462, 512]","[('god', 'NN')]",N,POSITIVE,0.9449,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.9449,72,0.44171779141104295,17.82339,18.018538
308,but,but,but,309,39,4,Chorus,16,125,6,4,4,"[10, 140, 172, 242, 309, 457]","[('but', 'CC')]",CONJ,NEGATIVE,0.9101,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,-0.9101,32,0.19631901840490798,19.799023,-11.106815
309,I'm,I'm,I'm,310,39,4,Chorus,16,126,5,3,3,"[243, 310, 411, 498, 503]","[('I', 'PRP'), (""'m"", 'VBP')]",MULT,POSITIVE,0.9981,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.9981,147,0.901840490797546,25.752083,-4.1338778
310,afraid,afraid,afraid,311,39,4,Chorus,16,127,2,0,0,"[244, 311]","[('afraid', 'NN')]",N,NEGATIVE,0.9996,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,-0.9996,2,0.012269938650306749,0.8777282,-6.629791
311,'cause,'cause,'cause,312,39,4,Chorus,16,128,3,1,1,"[245, 312, 379]","[(""'cause"", 'NN')]",N,POSITIVE,0.9987,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.9987,153,0.9386503067484663,27.367933,-10.511377
312,we,we,we,313,39,4,Chorus,16,129,10,8,8,"[1, 4, 14, 136, 246, 313, 347, 385, 390, 392]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.9982,148,0.9079754601226994,-17.10399,26.658642
313,ain't,ain't,ain't,314,39,4,Chorus,16,130,4,2,2,"[137, 247, 314, 396]","[('ai', 'VBP'), (""n't"", 'RB')]",MULT,NEGATIVE,0.977,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,-0.977,26,0.15950920245398773,30.469679,-6.4452267
