,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y
472,this,this,this,473,67,7,Verse 3,7,54,1,1,1,[473],"[('this', 'DT')]",DET,POSITIVE,0.9931,"Conducted and formed, this is a hell of a concept", conducted and formed this is a hell of a concept,NEGATIVE,0.9954,-0.9954,14,0.208955223880597,0.9931,131,0.7081081081081081,6.514708,-6.980291
473,is,is,is,474,67,7,Verse 3,7,55,4,4,4,"[18, 101, 160, 474]","[('is', 'VBZ')]",V,POSITIVE,0.9275,"Conducted and formed, this is a hell of a concept", conducted and formed this is a hell of a concept,NEGATIVE,0.9954,-0.9954,14,0.208955223880597,0.9275,75,0.40540540540540543,4.3471746,17.79875
474,a,a,a,475,67,7,Verse 3,7,56,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,"Conducted and formed, this is a hell of a concept", conducted and formed this is a hell of a concept,NEGATIVE,0.9954,-0.9954,14,0.208955223880597,0.9873,113,0.6108108108108108,3.126774,25.383661
475,hell,hell,hell,476,67,7,Verse 3,7,57,1,1,1,[476],"[('hell', 'NN')]",N,NEGATIVE,0.9995,"Conducted and formed, this is a hell of a concept", conducted and formed this is a hell of a concept,NEGATIVE,0.9954,-0.9954,14,0.208955223880597,-0.9995,2,0.010810810810810811,-11.4614105,2.2457135
476,of,of,of,477,67,7,Verse 3,7,58,5,5,5,"[29, 186, 321, 477, 580]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"Conducted and formed, this is a hell of a concept", conducted and formed this is a hell of a concept,NEGATIVE,0.9954,-0.9954,14,0.208955223880597,0.9193,74,0.4,17.516245,13.053628
477,a,a,a,478,67,7,Verse 3,7,59,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,"Conducted and formed, this is a hell of a concept", conducted and formed this is a hell of a concept,NEGATIVE,0.9954,-0.9954,14,0.208955223880597,0.9873,113,0.6108108108108108,2.9909108,24.052452
478,concept,concept,concept,479,67,7,Verse 3,7,60,1,1,1,[479],"[('concept', 'NN')]",N,POSITIVE,0.9984,"Conducted and formed, this is a hell of a concept", conducted and formed this is a hell of a concept,NEGATIVE,0.9954,-0.9954,14,0.208955223880597,0.9984,170,0.918918918918919,-10.242608,-4.6359076
479,We,We,we,480,68,7,Verse 3,8,61,1,1,1,[480],"[('we', 'PRP')]",PRON,POSITIVE,0.9982,We make it hype and you want to step, we make it hype and you want to step,POSITIVE,0.9988,0.9988,61,0.9104477611940298,0.9982,168,0.9081081081081082,13.874814,22.599754
480,make,make,make,481,68,7,Verse 3,8,62,1,1,1,[481],"[('make', 'VB')]",V,POSITIVE,0.9996,We make it hype and you want to step, we make it hype and you want to step,POSITIVE,0.9988,0.9988,61,0.9104477611940298,0.9996,182,0.9837837837837838,-0.1324545,7.510285
481,it,it,it,482,68,7,Verse 3,8,63,13,13,13,"[5, 40, 105, 108, 130, 139, 394, 403, 437, 482, 518, 548, 557]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,We make it hype and you want to step, we make it hype and you want to step,POSITIVE,0.9988,0.9988,61,0.9104477611940298,0.9927,129,0.6972972972972973,11.543763,-8.330075
482,hype,hype,hype,483,68,7,Verse 3,8,64,1,1,1,[483],"[('hype', 'NN')]",N,NEGATIVE,0.999,We make it hype and you want to step, we make it hype and you want to step,POSITIVE,0.9988,0.9988,61,0.9104477611940298,-0.999,7,0.03783783783783784,-6.88446,-2.3263338
483,and,and,and,484,68,7,Verse 3,8,65,14,14,14,"[15, 37, 51, 68, 121, 167, 194, 204, 262, 302, 449, 468, 471, 484]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,We make it hype and you want to step, we make it hype and you want to step,POSITIVE,0.9988,0.9988,61,0.9104477611940298,0.9708,89,0.4810810810810811,28.750795,-2.6021318
484,you,you,you,485,68,7,Verse 3,8,66,7,7,7,"[109, 112, 244, 372, 434, 465, 485]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,We make it hype and you want to step, we make it hype and you want to step,POSITIVE,0.9988,0.9988,61,0.9104477611940298,0.9991,177,0.9567567567567568,-17.968733,14.148987
485,want,want,want,486,68,7,Verse 3,8,67,1,1,1,[486],"[('want', 'NN')]",N,POSITIVE,0.987,We make it hype and you want to step, we make it hype and you want to step,POSITIVE,0.9988,0.9988,61,0.9104477611940298,0.987,112,0.6054054054054054,-1.5998416,5.366529
486,to,to,to,487,68,7,Verse 3,8,68,14,14,14,"[54, 173, 176, 218, 240, 254, 265, 277, 354, 361, 447, 487, 528, 583]","[('to', 'TO')]",OTH,POSITIVE,0.9653,We make it hype and you want to step, we make it hype and you want to step,POSITIVE,0.9988,0.9988,61,0.9104477611940298,0.9653,85,0.4594594594594595,-6.595099,26.053408
487,step,step,step,488,68,7,Verse 3,8,69,1,1,1,[488],"[('step', 'NN')]",N,POSITIVE,0.9977,We make it hype and you want to step, we make it hype and you want to step,POSITIVE,0.9988,0.9988,61,0.9104477611940298,0.9977,163,0.8810810810810811,2.285624,-6.080409
488,With,With,with,489,69,7,Verse 3,9,70,7,7,7,"[20, 162, 207, 225, 299, 304, 489]","[('with', 'IN')]",PREP,POSITIVE,0.9826,With this.  Shay plays on the fade, with this. shay plays on the fade,NEGATIVE,0.9846,-0.9846,22,0.3283582089552239,0.9826,102,0.5513513513513514,14.360701,13.887652
489,this.,this.,this.,490,69,7,Verse 3,9,71,1,1,1,[490],"[('this', 'DT')]",DET,POSITIVE,0.9905,With this.  Shay plays on the fade, with this. shay plays on the fade,NEGATIVE,0.9846,-0.9846,22,0.3283582089552239,0.9905,121,0.654054054054054,6.730353,-6.8105254
490,Shay,Shay,shay,491,69,7,Verse 3,9,72,2,2,2,"[298, 491]","[('shay', 'NN')]",N,POSITIVE,0.9859,With this.  Shay plays on the fade, with this. shay plays on the fade,NEGATIVE,0.9846,-0.9846,22,0.3283582089552239,0.9859,108,0.5837837837837838,-3.249018,-15.106807
491,plays,plays,plays,492,69,7,Verse 3,9,73,1,1,1,[492],"[('plays', 'NNS')]",N,POSITIVE,0.9958,With this.  Shay plays on the fade, with this. shay plays on the fade,NEGATIVE,0.9846,-0.9846,22,0.3283582089552239,0.9958,148,0.8,-0.3149458,-9.652341
492,on,on,on,493,69,7,Verse 3,9,74,9,9,9,"[213, 236, 252, 311, 340, 350, 369, 428, 493]","[('on', 'IN')]",PREP,POSITIVE,0.987,With this.  Shay plays on the fade, with this. shay plays on the fade,NEGATIVE,0.9846,-0.9846,22,0.3283582089552239,0.987,112,0.6054054054054054,11.138835,12.870995
493,the,the,the,494,69,7,Verse 3,9,75,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,With this.  Shay plays on the fade, with this. shay plays on the fade,NEGATIVE,0.9846,-0.9846,22,0.3283582089552239,0.9636,83,0.4486486486486487,9.340823,6.57895
494,fade,fade,fade,495,69,7,Verse 3,9,76,1,1,1,[495],"[('fade', 'NN')]",N,NEGATIVE,0.9997,With this.  Shay plays on the fade, with this. shay plays on the fade,NEGATIVE,0.9846,-0.9846,22,0.3283582089552239,-0.9997,0,0.0,-4.37925,-12.648044
495,Slice,Slice,slice,496,70,7,Verse 3,10,77,1,1,1,[496],"[('slice', 'NN')]",N,POSITIVE,0.9796,"Slice like a ninja, cut like a razor blade", slice like a ninja cut like a razor blade,NEGATIVE,0.9517,-0.9517,27,0.40298507462686567,0.9796,97,0.5243243243243243,2.0878522,4.5403943
496,like,like,like,497,70,7,Verse 3,10,78,9,9,9,"[33, 61, 72, 85, 183, 327, 458, 497, 501]","[('like', 'IN')]",PREP,POSITIVE,0.9911,"Slice like a ninja, cut like a razor blade", slice like a ninja cut like a razor blade,NEGATIVE,0.9517,-0.9517,27,0.40298507462686567,0.9911,124,0.6702702702702703,21.26695,-0.9277622
497,a,a,a,498,70,7,Verse 3,10,79,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,"Slice like a ninja, cut like a razor blade", slice like a ninja cut like a razor blade,NEGATIVE,0.9517,-0.9517,27,0.40298507462686567,0.9873,113,0.6108108108108108,3.8801298,24.239458
498,"ninja,",ninja,ninja,499,70,7,Verse 3,10,80,1,1,1,[499],"[('ninja', 'NN')]",N,NEGATIVE,0.8715,"Slice like a ninja, cut like a razor blade", slice like a ninja cut like a razor blade,NEGATIVE,0.9517,-0.9517,27,0.40298507462686567,-0.8715,46,0.24864864864864866,-6.629768,-8.085369
499,cut,cut,cut,500,70,7,Verse 3,10,81,1,1,1,[500],"[('cut', 'NN')]",N,NEGATIVE,0.9738,"Slice like a ninja, cut like a razor blade", slice like a ninja cut like a razor blade,NEGATIVE,0.9517,-0.9517,27,0.40298507462686567,-0.9738,32,0.17297297297297298,-10.553232,-8.12842
500,like,like,like,501,70,7,Verse 3,10,82,9,9,9,"[33, 61, 72, 85, 183, 327, 458, 497, 501]","[('like', 'IN')]",PREP,POSITIVE,0.9911,"Slice like a ninja, cut like a razor blade", slice like a ninja cut like a razor blade,NEGATIVE,0.9517,-0.9517,27,0.40298507462686567,0.9911,124,0.6702702702702703,21.499716,-0.9162178
501,a,a,a,502,70,7,Verse 3,10,83,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,"Slice like a ninja, cut like a razor blade", slice like a ninja cut like a razor blade,NEGATIVE,0.9517,-0.9517,27,0.40298507462686567,0.9873,113,0.6108108108108108,3.0535624,26.210442
502,razor,razor,razor,503,70,7,Verse 3,10,84,1,1,1,[503],"[('razor', 'NN')]",N,NEGATIVE,0.9211,"Slice like a ninja, cut like a razor blade", slice like a ninja cut like a razor blade,NEGATIVE,0.9517,-0.9517,27,0.40298507462686567,-0.9211,41,0.22162162162162163,-3.8337126,-12.36645
503,blade,blade,blade,504,70,7,Verse 3,10,85,1,1,1,[504],"[('blade', 'NN')]",N,POSITIVE,0.9918,"Slice like a ninja, cut like a razor blade", slice like a ninja cut like a razor blade,NEGATIVE,0.9517,-0.9517,27,0.40298507462686567,0.9918,128,0.6918918918918919,-3.5807793,-12.319893
504,So,So,so,505,71,7,Verse 3,11,86,3,3,3,"[229, 274, 505]","[('so', 'RB')]",ADV,POSITIVE,0.913,"So fast, other DJs say “Damn!”", so fast other djs say “damn!”,NEGATIVE,0.9546,-0.9546,26,0.3880597014925373,0.913,72,0.3891891891891892,21.913586,-9.826751
505,"fast,",fast,fast,506,71,7,Verse 3,11,87,2,2,2,"[344, 506]","[('fast', 'NN')]",N,POSITIVE,0.9989,"So fast, other DJs say “Damn!”", so fast other djs say “damn!”,NEGATIVE,0.9546,-0.9546,26,0.3880597014925373,0.9989,175,0.9459459459459459,1.4160088,-6.5717607
506,other,other,other,507,71,7,Verse 3,11,88,1,1,1,[507],"[('other', 'JJ')]",ADJ,POSITIVE,0.7455,"So fast, other DJs say “Damn!”", so fast other djs say “damn!”,NEGATIVE,0.9546,-0.9546,26,0.3880597014925373,0.7455,59,0.31891891891891894,-7.690555,-6.268224
507,DJs,DJs,djs,508,71,7,Verse 3,11,89,1,1,1,[508],"[('djs', 'NN')]",N,POSITIVE,0.9935,"So fast, other DJs say “Damn!”", so fast other djs say “damn!”,NEGATIVE,0.9546,-0.9546,26,0.3880597014925373,0.9935,134,0.7243243243243244,-14.260322,-8.434196
508,say,say,say,509,71,7,Verse 3,11,90,2,2,2,"[241, 509]","[('say', 'VB')]",V,POSITIVE,0.9529,"So fast, other DJs say “Damn!”", so fast other djs say “damn!”,NEGATIVE,0.9546,-0.9546,26,0.3880597014925373,0.9529,79,0.42702702702702705,-1.6713965,6.9511356
509,“Damn!”,“Damn!”,“damn!”,510,71,7,Verse 3,11,91,1,1,1,[510],"[('“', 'JJ'), ('damn', 'NN'), ('”', 'NN')]",MULT,NEGATIVE,0.9751,"So fast, other DJs say “Damn!”", so fast other djs say “damn!”,NEGATIVE,0.9546,-0.9546,26,0.3880597014925373,-0.9751,31,0.16756756756756758,-9.203043,2.913727
510,If,If,if,511,72,7,Verse 3,12,92,5,5,5,"[122, 190, 386, 511, 540]","[('if', 'IN')]",PREP,POSITIVE,0.739,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.739,58,0.31351351351351353,11.072233,-0.54715
511,rhyme,rhyme,rhyme,512,72,7,Verse 3,12,93,1,1,1,[512],"[('rhyme', 'NN')]",N,POSITIVE,0.9901,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.9901,119,0.6432432432432432,-3.4268966,1.2065371
512,was,was,was,513,72,7,Verse 3,12,94,5,5,5,"[124, 271, 388, 513, 542]","[('was', 'VBD')]",V,POSITIVE,0.7796,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.7796,61,0.32972972972972975,15.040623,1.0861714
513,a,a,a,514,72,7,Verse 3,12,95,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.9873,113,0.6108108108108108,1.9194974,26.052748
514,drug,drug,drug,515,72,7,Verse 3,12,96,1,1,1,[515],"[('drug', 'NN')]",N,NEGATIVE,0.9905,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,-0.9905,26,0.14054054054054055,-9.838007,-7.894582
515,I'd,I'd,I'd,516,72,7,Verse 3,12,97,1,1,1,[516],"[('I', 'PRP'), (""'d"", 'MD')]",MULT,POSITIVE,0.9956,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.9956,146,0.7891891891891892,13.6554985,-17.6077
516,sell,sell,sell,517,72,7,Verse 3,12,98,1,1,1,[517],"[('sell', 'NN')]",N,POSITIVE,0.9954,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.9954,145,0.7837837837837838,0.14194055,7.133804
517,it,it,it,518,72,7,Verse 3,12,99,13,13,13,"[5, 40, 105, 108, 130, 139, 394, 403, 437, 482, 518, 548, 557]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.9927,129,0.6972972972972973,12.366875,-8.939136
518,by,by,by,519,72,7,Verse 3,12,100,3,3,3,"[250, 519, 532]","[('by', 'IN')]",PREP,POSITIVE,0.9123,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.9123,71,0.3837837837837838,8.177708,17.390423
519,the,the,the,520,72,7,Verse 3,12,101,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.9636,83,0.4486486486486487,9.75631,7.67458
520,gram,gram,gram,521,72,7,Verse 3,12,102,1,1,1,[521],"[('gram', 'NN')]",N,POSITIVE,0.9913,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.9913,126,0.6810810810810811,-4.445737,-11.18988
521,Keep,Keep,keep,522,73,7,Verse 3,13,103,1,1,1,[522],"[('keep', 'VB')]",V,POSITIVE,0.9989,Keep my composure when it's time to get loose, keep my composure when it's time to get loose,POSITIVE,0.9933,0.9933,53,0.7910447761194029,0.9989,175,0.9459459459459459,3.5506175,1.0731581
522,my,my,my,523,73,7,Verse 3,13,104,11,11,11,"[136, 223, 230, 332, 347, 400, 438, 456, 523, 538, 554]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,Keep my composure when it's time to get loose, keep my composure when it's time to get loose,POSITIVE,0.9933,0.9933,53,0.7910447761194029,0.9935,134,0.7243243243243244,-11.412664,8.895256
523,composure,composure,composure,524,73,7,Verse 3,13,105,1,1,1,[524],"[('composure', 'NN')]",N,POSITIVE,0.9984,Keep my composure when it's time to get loose, keep my composure when it's time to get loose,POSITIVE,0.9933,0.9933,53,0.7910447761194029,0.9984,170,0.918918918918919,-4.7470303,-4.0048075
524,when,when,when,525,73,7,Verse 3,13,106,3,3,3,"[90, 199, 525]","[('when', 'WRB')]",OTH,POSITIVE,0.9288,Keep my composure when it's time to get loose, keep my composure when it's time to get loose,POSITIVE,0.9933,0.9933,53,0.7910447761194029,0.9288,76,0.41081081081081083,13.982389,-2.1956172
525,it's,it's,it's,526,73,7,Verse 3,13,107,2,2,2,"[216, 526]","[('it', 'PRP'), (""'s"", 'VBZ')]",MULT,POSITIVE,0.9988,Keep my composure when it's time to get loose, keep my composure when it's time to get loose,POSITIVE,0.9933,0.9933,53,0.7910447761194029,0.9988,174,0.9405405405405406,13.029878,-14.90376
526,time,time,time,527,73,7,Verse 3,13,108,2,2,2,"[217, 527]","[('time', 'NN')]",N,POSITIVE,0.9581,Keep my composure when it's time to get loose, keep my composure when it's time to get loose,POSITIVE,0.9933,0.9933,53,0.7910447761194029,0.9581,80,0.43243243243243246,-2.38588,-17.995537
527,to,to,to,528,73,7,Verse 3,13,109,14,14,14,"[54, 173, 176, 218, 240, 254, 265, 277, 354, 361, 447, 487, 528, 583]","[('to', 'TO')]",OTH,POSITIVE,0.9653,Keep my composure when it's time to get loose, keep my composure when it's time to get loose,POSITIVE,0.9933,0.9933,53,0.7910447761194029,0.9653,85,0.4594594594594595,-5.809971,25.33296
528,get,get,get,529,73,7,Verse 3,13,110,3,3,3,"[362, 529, 578]","[('get', 'VB')]",V,POSITIVE,0.9973,Keep my composure when it's time to get loose, keep my composure when it's time to get loose,POSITIVE,0.9933,0.9933,53,0.7910447761194029,0.9973,160,0.8648648648648649,0.5733395,8.096441
529,loose,loose,loose,530,73,7,Verse 3,13,111,1,1,1,[530],"[('loose', 'JJ')]",ADJ,NEGATIVE,0.9997,Keep my composure when it's time to get loose, keep my composure when it's time to get loose,POSITIVE,0.9933,0.9933,53,0.7910447761194029,-0.9997,0,0.0,-2.1998484,-1.983506
530,Magnetized,Magnetized,magnetized,531,74,7,Verse 3,14,112,1,1,1,[531],"[('magnetized', 'VBN')]",V,POSITIVE,0.9914,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5522388059701493,0.9914,127,0.6864864864864865,-10.481469,-12.833213
531,by,by,by,532,74,7,Verse 3,14,113,3,3,3,"[250, 519, 532]","[('by', 'IN')]",PREP,POSITIVE,0.9123,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5522388059701493,0.9123,71,0.3837837837837838,8.177701,17.390507
532,the,the,the,533,74,7,Verse 3,14,114,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5522388059701493,0.9636,83,0.4486486486486487,10.264874,7.3178353
533,mic,mic,mic,534,74,7,Verse 3,14,115,2,2,2,"[60, 534]","[('mic', 'NN')]",N,POSITIVE,0.9842,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5522388059701493,0.9842,105,0.5675675675675675,4.208294,-1.8530918
534,while,while,while,535,74,7,Verse 3,14,116,4,4,4,"[135, 399, 535, 553]","[('while', 'IN')]",PREP,POSITIVE,0.5823,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5522388059701493,0.5823,55,0.2972972972972973,19.692707,9.027856
535,I,I,I,536,74,7,Verse 3,14,117,12,12,12,"[44, 57, 91, 196, 200, 247, 258, 275, 330, 335, 375, 536]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5522388059701493,0.9797,98,0.5297297297297298,12.651379,22.039248
536,kick,kick,kick,537,74,7,Verse 3,14,118,3,3,3,"[4, 450, 537]","[('kick', 'NN')]",N,POSITIVE,0.978,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5522388059701493,0.978,92,0.4972972972972973,-4.4487643,3.450782
537,my,my,my,538,74,7,Verse 3,14,119,11,11,11,"[136, 223, 230, 332, 347, 400, 438, 456, 523, 538, 554]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5522388059701493,0.9935,134,0.7243243243243244,-12.032423,8.737442
538,juice,juice,juice,539,74,7,Verse 3,14,120,1,1,1,[539],"[('juice', 'NN')]",N,POSITIVE,0.9993,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5522388059701493,0.9993,179,0.9675675675675676,-5.752212,-2.9351997
539,If,If,if,540,75,7,Verse 3,15,121,5,5,5,"[122, 190, 386, 511, 540]","[('if', 'IN')]",PREP,POSITIVE,0.739,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.14925373134328357,0.739,58,0.31351351351351353,11.070541,-0.54603696
540,there,there,there,541,75,7,Verse 3,15,122,3,3,3,"[123, 387, 541]","[('there', 'RB')]",ADV,POSITIVE,0.9937,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.14925373134328357,0.9937,136,0.7351351351351352,6.882775,-9.760706
541,was,was,was,542,75,7,Verse 3,15,123,5,5,5,"[124, 271, 388, 513, 542]","[('was', 'VBD')]",V,POSITIVE,0.7796,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.14925373134328357,0.7796,61,0.32972972972972975,15.041077,1.086873
542,a,a,a,543,75,7,Verse 3,15,124,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.14925373134328357,0.9873,113,0.6108108108108108,2.4027047,25.14338
543,problem,problem,problem,544,75,7,Verse 3,15,125,3,3,3,"[126, 390, 544]","[('problem', 'NN')]",N,NEGATIVE,0.9995,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.14925373134328357,-0.9995,2,0.010810810810810811,-11.531787,-3.6023188
544,yo,yo,yo,545,75,7,Verse 3,15,126,7,7,7,"[1, 43, 127, 273, 391, 545, 575]","[('yo', 'NN')]",N,POSITIVE,0.9966,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.14925373134328357,0.9966,154,0.8324324324324325,-19.825739,10.094377
545,I'll,I'll,I'll,546,75,7,Verse 3,15,127,4,4,4,"[52, 128, 392, 546]","[('I', 'PRP'), (""'ll"", 'MD')]",MULT,POSITIVE,0.9997,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.14925373134328357,0.9997,183,0.9891891891891892,16.623213,-17.113777
546,solve,solve,solve,547,75,7,Verse 3,15,128,3,3,3,"[129, 393, 547]","[('solve', 'NN')]",N,POSITIVE,0.9941,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.14925373134328357,0.9941,138,0.745945945945946,1.0371369,11.126644
547,it,it,it,548,75,7,Verse 3,15,129,13,13,13,"[5, 40, 105, 108, 130, 139, 394, 403, 437, 482, 518, 548, 557]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.14925373134328357,0.9927,129,0.6972972972972973,11.914578,-8.083277
548,Check,Check,check,549,76,7,Verse 3,16,130,3,3,3,"[131, 395, 549]","[('check', 'NN')]",N,POSITIVE,0.9963,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,0.9963,151,0.8162162162162162,-3.1402125,5.363734
549,out,out,out,550,76,7,Verse 3,16,131,6,6,6,"[132, 295, 326, 396, 550, 579]","[('out', 'IN')]",PREP,NEGATIVE,0.9803,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,-0.9803,30,0.16216216216216217,-6.446542,10.991539
550,the,the,the,551,76,7,Verse 3,16,132,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,0.9636,83,0.4486486486486487,8.805634,5.375372
551,hook,hook,hook,552,76,7,Verse 3,16,133,3,3,3,"[134, 398, 552]","[('hook', 'NN')]",N,POSITIVE,0.5838,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,0.5838,56,0.3027027027027027,3.8364732,6.035043
